tweet_id,text,q1_label,q2_label,q3_label,q4_label,q5_label,q6_label,q7_label
1235660000000000000 ,.@NationalNurses President Deborah Burger reads a public statement from one of our quarantined #nurses who works at a northern California Kaiser facility.  Full statement ?? https://t.co/YjTAvAXTRX #COVID19 @WorksafeCA https://t.co/pSZ1ghCB2k,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235440000000000000 ,"WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities for past 25 days since his felt the symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 close contacts tested negative for the virus. https://t.co/2mjDiBjVtC",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_very_urgent,no_not_harmful,yes_contains_advice
1235600000000000000 ,So the CORONA virus stopping y’all from eating Chinese food N TRAVELING??  but HIV ain’t stop y’all from fuckin RAW???? https://t.co/VG1BGMU3ai,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235570000000000000 ,Miss corona u have another job to do ????,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235620000000000000 ,"ALERT?????? The corona virus can be spread through internationaly printed albums. If you have any albums at home, put on some gloves, put all the albums in a box and put it outside the front door tonight. I'm collecting all the boxes tonight for safety. Think of your health.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_joke_or_sarcasm,no_not_interesting
1235760000000000000 ,How many people’s #Coronavirus tests could be covered by the cost of building a...tennis pavilion at the White House?,no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1235960000000000000 ,"This is deadly serious:  Talking about corona-virus this morning, Trump said, 'We closed it down. We stopped it.'  There were 15 confirmed cases in the US a week ago.  There are 233 today.  There will be *5,000* in a week  TRUMP'S INCOMPETENCE KILLS. https://t.co/my1hPapbfo",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,yes_blame_authorities
1235730000000000000 ,People in the @realDonaldTrump Administration need to resign for the continuing massive testing deficiencies.  @POTUS knew in January about #Covid_19. And he failed to do the one thing necessary to stop the spread of #coronavirus: to test for it so we can contain it.,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235950000000000000 ,"It’s Friday. That means @realDonaldTrump is lying, again. @POTUS has not stopped the #CoronavirusOutbreak. It has now grown &amp; spread to 21 states with over 225 cases in the US. And we can’t contain it because we still don’t have enough test kits to know where the virus is.",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235420000000000000 ,The meth you mistook for molly in 2014 was the Corona virus vaccine,yes,5_yes_definitely_contains_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_joke_or_sarcasm,no_not_interesting
1235690000000000000 ,let's get an F in the chat for grandpa,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235810000000000000 ,"It’s March &amp; we still lack adequate #coronavirus test kits. This is a dereliction of duty by @realDonaldTrump. He knew about the virus in January.  Instead of leading, @POTUS is spewing false information about #COVIDー19 to downplay the growing outbreak. Completely unacceptable.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235640000000000000 ,"Rick Santelli on @CNBC just made the argument that we'd be better off if everyone got the #coronavirus right away and 2% of the world died off, so that financial markets could stabilize.  Rick likes Republicans, don't be like Rick. This should go viral.  #VoteBlueToSaveAmerica https://t.co/1orGoG6cWO",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,no_too_trivial_to_check,yes_panic,yes_blame_authorities
1235790000000000000 ,"WATCH: 'The best estimates now of the overall mortality rate for COVID-19 is somewhere between 0.1% and 1%,' Adm. Brett Giroir, assistant secretary for health at HHS, says. 'That's lower than you heard probably in many reports ... it's not likely in the range of 2 to 3%' https://t.co/ATnMRBLXVy",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1235290000000000000 ,There's not a single confirmed case of an Asian infected in NYC. Stop discriminating cause the virus definitely doesn't. #racist #coronavirus https://t.co/Wt1NPOuQdy,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235950000000000000 ,Panic buying is a symptom of a dysfunctional society diseased with individualism  To those with litres of soap at home- do you realise that to slow the transmission of COVID-19 you need other people to be cleaning their hands too?!  A fortress of toilet paper will not protect you,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,no_no_need_to_check,yes_xenophobic_racist_prejudices_or_hate_speech,no_not_interesting
1235710000000000000 ,As soon as President @realDonaldTrump heard that the #Coronavirus was a problem in China he shutdown entry into the United States from China.  This saved many lives!  #TrumpTownHall https://t.co/a5bdOwe1i3,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_discusses_action_taken
1235590000000000000 ,I'm gonna have to go on TotalSportek for my nans funeral ffs,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236020000000000000 ,"Epidemiologist Marc Lipsitch, director of Harvard's Center for Communicable Disease Dynamics: “In the US it is the opposite of contained.' https://t.co/IPAPagz4Vs",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,yes_panic,yes_blame_authorities
1235780000000000000 ,"JUST GOT THIS: Personal statement by Hisham Hamdan, Covid-19 @ Case 26.  Read it. Eye-opening. https://t.co/cqUSUWoBEU",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235790000000000000 ,Toronto has another case of #COVID19 in a traveler who acquired the infection in.....Las Vegas.  You heard that right - Las Vegas.  The USA is exporting cases and the travel history is rapidly becoming irrelevant.  https://t.co/g5QpObskW4,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_panic,yes_blame_authorities
1235910000000000000 ,"BREAKING: There have now been more than 100,000 #coronavirus cases worldwide. 3,398 people have died of #COVID19 and 55,672 people have recovered.",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,yes_panic,yes_classified_as_in_question_6
1235400000000000000 ,"I decided to read almost every paper that exists on #CoronaVirus today.  My background is Biology and Neurology and I'm obsessed with catching parabolic trends early, data and medical research.  Here is a thread with the latest research  Feel free to retweet or cite with credits",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235910000000000000 ,"I wish to express again my closeness to those who are ill with the #coronavirus and to healthcare workers who are caring for them, as well as to civil authorities and all those involved in assisting patients and in containing the spread of the virus.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235250000000000000 ,"Hmmm. Yet if it was Harry and Meghan that joked about this, it would be “Meghan wishes death upon the innocent citizens of Great Britain”",no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1236030000000000000 ,"BREAKING: Trump could still own stock in a company that, according to the CDC, will play a major role in providing coronavirus test kits to the federal government, which means that Trump could profit from coronavirus testing. #COVIDー19 #coronavirus  https://t.co/Kwl3ylMZRk",yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235630000000000000 ,Coronavirus COVID-19 Global Cases as tracked by Johns Hopkins University's @JHUSystems https://t.co/z8MBbnbiuE https://t.co/9HreuuF3xZ,no,NA,NA,NA,NA,no_not_harmful,yes_other
1235640000000000000 ,"did y’all know that there are 96,950 cases of COVID-19 right now?  Did y’all know 3,308 people have died from it?  BUT did y’all know that 53,981 of these cases have already recovered?  Stop letting the media control your brain. Scare tactics are real tactics. Do your research.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1235740000000000000 ,"Dear @VP Pence: Is the below true? Do you have a plan?  Also, when are local jurisdictions going to get the #Coronavirus test kits you promised?",no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1235760000000000000 ,"I work with a mat salleh boss and every time he hears someone sneezes or coughs he would ask them to go back immediately, or work from home. The thing about us Asians is, we always think RAJINNYA DTG KERJA WALAUPUN SAKIT SO MUCH DEDICATION BUT NO YOU'RE JUST SPREADING GERMS.....",yes,2_no_probably_contains_no_false_info,1_no_definitely_not_of_interest,4_yes_probably_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235950000000000000 ,Same people used in multiple photos for corona claims in different cities across the world  &gt;&gt;33 is a prevalent number apparently. https://t.co/54V77XEfBB,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_rumor_conspiracy,no_not_interesting
1236060000000000000 ,"After weeks of the Federal Government dragging its feet on COVID-19 testing, Trump just admitted in front of the cameras he wants to manipulate the measurement of the outbreak for his personal political benefit.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235960000000000000 ,"Tomorrow this boomer is turning 25.. ?? I will leave be going to France for skiing + maybe get corona virus, so I will be mostly AFK.  To celebrate I am giving this cool Nomad knife away.  Just retweet to enter.  Picking a random winner when I am home! ?? &lt;3 https://t.co/jkIjB08Hav",yes,2_no_probably_contains_no_false_info,1_no_definitely_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235760000000000000 ,Korea: giving free test kit for covid-19  PH: we on tiktok!!! ??,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235720000000000000 ,"Today’s #coronavirus recap:  -95,270 confirmed cases globally &amp; 3,281 deaths  -80% of new cases in ????????????  -@WHO estimates ~3.4% of ?? #COVID19 cases have died  -“It is a time for pulling out all the stops” -@DrTedros  -Countries must take a comprehensive, all-government approach",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1235800000000000000 ,me washing my hands: [bye sharona voice] die corona,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235930000000000000 ,RIP Grandpa can we get 30 gifted subs?',no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235720000000000000 ,WTAF?!?! A Man at Dartmouth with symptoms of #COVID19 was asked to self quarantine while waiting for test results. He decided he was fine and went to a party. Results came back positive the next day. Now another has it. Why are so many treating this as a joke?  #CoronaVirusUSA,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6
1235620000000000000 ,What works in stopping the spread of Coronavirus: 1. Wash your hands for at least 20 seconds 2. Cough and sneeze into your elbow 3. Stay home if you're sick  What doesn't work: 1. Racism,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1236070000000000000 ,Touching one’s own face is not recommended as the #Coronavirus spreads rampantly across the world. Touching the face of another is simply unacceptable. #JustSoWrongJoe #NotOkayJoe https://t.co/b7d6NNGSrN,yes,1_no_definitely_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235740000000000000 ,"Here is my public service announcement: If @realDonaldTrump says or tweets something in conflict with what doctors and experts have said about the #CoronavirusOutbreak, trust the doctors and experts. Your life and that of your family and friends may be at stake.",no,NA,NA,NA,NA,no_not_harmful,yes_blame_authorities
1235280000000000000 ,the scariest thing about COVID-19 is that it looks like a JIRA ticket,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235790000000000000 ,Vietnam was the first country to fully contain SARS and COVID-19 (with no deaths) and developed a quick-test kit in one month that the WHO says should have taken four years. WHO is now consulting with Vietnam to get help for the global crisis. Of course this isn't in our news.,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_other
1234750000000000000 ,MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUST WASH YOUR HANDS COVER YOUR MOUTH WHEN COUGHING TAKE YOUR FUCKING VITAMINS AND STOP BEING RACIST TO EVERY ASIAN PERSON YOU SEE YOU FUCK HEADS,yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_other,yes_other
1235710000000000000 ,Translation - A 60 year old women caught a cold and is fine.,yes,5_yes_definitely_contains_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1235670000000000000 ,It’s corona time https://t.co/DUYHFUcq7n,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235510000000000000 ,"Don’t die of #Coronavirus without seeing this first, it’s the finest clip you’ll watch this year.  #Covid_19 #ThursdayThoughts #ThursdayMotivation #Coronvirus https://t.co/e8cYSW7tht",no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1236050000000000000 ,CONTINUED LACK OF #COVIDー19 TESTING IS A DERELICTION OF DUTY BY @realDonaldTrump. He knew since Jan about the #coronavirus.  What is particularly shameful is @POTUS is using the artificially deflated numbers due to lack of testing to say the virus has been stopped. It has not.,yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_blame_authorities
1235350000000000000 ,"if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, write a bunch and if i’m lucky, die",no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1234250000000000000 ,this is the BEST set of info I’ve found on corona virus and it’s worth watching the full 10mins https://t.co/oTNt5Cxg8j,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235750000000000000 ,Normal sick ppl vs people with Corona virus #CoronaVirusChallenge https://t.co/UPeAkvZnNe,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235810000000000000 ,The virus of communal hatred is deadlier than Corona virus!,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235790000000000000 ,"Attempt by @realdonaldtrump to minimize #Coronavirus has not aged well. According to @nytimes, there are over 215 cases &amp; 14 deaths, including 56 new cases today. Due to lack of testing by Administration, we still don’t know extent of the virus spread.  https://t.co/HE1xjD8UuG",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_blame_authorities
1235620000000000000 ,Corona Virus is Temporary. House music is forever??,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235940000000000000 ,Denyin’ tests to coronavirus victims to help your approval numbers should be considered attempted murder. https://t.co/eTzEizz8O7,no,NA,NA,NA,NA,yes_other,yes_blame_authorities
1235800000000000000 ,Coronovirus #COVID19 is cancelled! ?? https://t.co/Ei73KQF86V,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1236060000000000000 ,Y’all tweeting about corona but not corinthians smh,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235350000000000000 ,The whole entire world: Corona Virus is dangerous.  Jamaicans: https://t.co/mhYcodvEJ4,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235880000000000000 ,“That’s the coffin there as you can see”  https://t.co/fhHr2ktymh https://t.co/Sf3ajQn6vY,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236070000000000000 ,"Like an invasion of hostile space aliens, COVID-19 Is an enemy of the human species that won’t negotiate. It cares not of your nationality, ideology, politics, or religion. This enemy of us all requires a global effort to combat, guided by science and not by magical thinking. https://t.co/ir50k21Fbd",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1235970000000000000 ,"Its Friday motherfuckers, you're showing up with a nut sack filled with Corona juice and a breathing mask.....",no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235590000000000000 ,"#VIDEO: The circling area around Holy Kaaba at the Holy Mosque in #Makkah was emptied of people temporarily in order to clean and sterilize it, due to #Coronavirus fears and to insure the safety of pilgrims. https://t.co/8CivSYbS29",yes,1_no_definitely_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1235520000000000000 ,DOH IS OFFICIALLY ON TIKTOK!??  Learn protective measures against COVID-19 in this TikTok video! Join the #covidance challenge!  Follow DOH's official tiktok account at ID:dohgovph ?? https://t.co/YKjoD4RONc,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235700000000000000 ,??A nurse—exposed to #coronavirus and SICK in quarantine—hammers @CDCgov for initially REFUSING and then delaying #COVID19 testing.  “What a ridiculous and uneducated response...it’s a public health emergency.”  h/t @Iam_BrookeSmith @NationalNurses https://t.co/DXvzVzYfLs,yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,yes_other,yes_blame_authorities
1235590000000000000 ,Let's bring more hope! Science works!  https://t.co/9tOT8vEhaO,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235910000000000000 ,"As of March 6th 3PM KST, #BTSARMY donated approx.  505,500,000 won for COVID-19 relief in 9 days!!  @BTS_twt ?????????????? https://t.co/uHoZHtDn1S",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1235740000000000000 ,"President Trump could create a cure for COVID-19 and we'd hear 'not my cure' from the TDS crowd.  They say we're a cult, when in fact we're family.  Team Trump is a dynasty and this dynasty is going to get him re-elected. #Landslide2020",no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235750000000000000 ,"After @realDonaldTrump and cronies downplayed the #CoronavirusOutbreak, Pence now admits there aren't enough #coronavirus test kits.  Experts (including me) saw this coming for weeks and called for point-of-care #COVID19 tests.  Their incompetence will cost lives.??  @thespybrief",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_very_urgent,yes_panic,yes_blame_authorities
1235660000000000000 ,#HongKongers decided not to listen to their own government for good reasons and decided to wear masks to protect themselves. #HongKong had the first case of #coronavirus way earlier than most of the countries on this list and had seen nearly little to no increase in cases since.,yes,3_not_sure,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235780000000000000 ,So there is local transmission. Please wash your hands. Please don't cough or sneeze on people.,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235410000000000000 ,"Kerala is the only state in India which successfully stopped 3 deadly virus, Corona, Nipah and BJP.",yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1235680000000000000 ,This latest report of SARS-like lung damage is consistent with prior clinical reports of #coronavirus cases from #China. At least 1 patient who survived #COVID19 later received a lung transplant due to permanent fibrosis ('scarring') of his lungs.  https://t.co/CvxaNJ1edV,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,yes_panic,yes_classified_as_in_question_6
1234760000000000000 ,My bihun sup ain't perfect without sambal hitam????,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235720000000000000 ,Donations to the US Government are handled by a specific office at the U.S. Treasury; you don’t send  a check to an “Office of the Assistant Secretary for Health” — see https://t.co/haRP4i1hQG,yes,1_no_definitely_contains_no_false_info,1_no_definitely_not_of_interest,4_yes_probably_harmful,no_too_trivial_to_check,no_not_harmful,yes_blame_authorities
1235950000000000000 ,"So here’s a question for today: if you are a doctor in the Seattle area, can you, as of today, order a COVID-19 test for any patient you think should be tested? Curious to hear from actual medical professionals in the area.",no,NA,NA,NA,NA,no_not_harmful,yes_asks_question
1235710000000000000 ,whats the coolest way we can say '16 people have been tested',no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1235710000000000000 ,"This #coronavirus emergency response package gives our government the resources it needs to confront this public health crisis – without stealing a dime from other critical initiatives. With my signature, it goes to the President’s desk. https://t.co/stxLFdcdcj",yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1235550000000000000 ,Virus needs Us to travel. Let us 'Beat The Virus' with Conscious and Responsible action. Do not allow Virus to dislocate and disrupt your lives and that of the Nation. - Sg #CoronaVirus,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235910000000000000 ,"Nero's fiddling again. As people die &amp; his administration fumbles the COVID-19 response, DONALD TRUMP IS TAKING ANOTHER TAXPAYER-FUNDED VACATION TO HIS PRIVATE LUXURY RESORT. I'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt POTUS.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_other,yes_blame_authorities
1235790000000000000 ,"Well, we called it here first, didn't we? Or at least among the first... This would be good news.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1235840000000000000 ,"#Taiwan’s ability to contain the #COVID19 outbreak is a tribute to our unity &amp; resilience. It also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: https://t.co/nzAzrDyoZf",yes,1_no_definitely_contains_no_false_info,2_no_probably_not_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1235830000000000000 ,"Dear @StateDept: A reminder that last week in @HouseForeign Affairs Committee, @SecPompeo refused 6 times to deny that #coronavirus is a hoax.  https://t.co/3kiwPLsYcj",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,no_too_trivial_to_check,yes_other,yes_blame_authorities
1235960000000000000 ,There's something strange going on with Turkey. It is refusing to give evidence about the corona virus to WHO. There are rumors that the problem is almost like with IRAN. Some cases are reported on Turkish airlines. They don't give evidence as TA are on the verge of bankruptcy https://t.co/lV5A5ESFzX,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_xenophobic_racist_prejudices_or_hate_speech,yes_classified_as_in_question_6
1235580000000000000 ,"Japan: close schools Italy: close schools and football games China: shut everything down  Olympics; may cancel  Trump: Coronavirus is a hoax, my hunch is experts are wrong, and you should go to work and school.  #TrumpVirus #COVID19 #Coronvirus",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1235590000000000000 ,Don't interrupt! Blaming????4 #coronaviruschina will enable us 2 unite??against the New Evil Empire????4 its coverup. This pandemic has been killing not only Chinese people but also people throughout??. Wuhan victims cry out fake as Vice-Premier 孙春兰 visits. https://t.co/oIz1I3yPoz,yes,2_no_probably_contains_no_false_info,3_not_sure,4_yes_probably_harmful,no_too_trivial_to_check,yes_panic,no_not_interesting
1235690000000000000 ,"According to TMZ, and some other reliable sources. Selena Gomez has reportedly donated $1,000,000 to vaccine research to help prevent the spread of COVID-19 also known as the Coronavirus. “I want everyone to know that they are rare and soon this disease will be.” https://t.co/YyZJ64uUwr",yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,1_no_definitely_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1236030000000000000 ,"Dear #Patriots,  Who else finds it strange that the #FakeNewsMedia continues to spew this #coronavirus scare &amp; daily gives us the death tolls from this illness...  when they could care less about how many deaths occur every minute from abortions??",yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_panic,no_not_interesting
1235970000000000000 ,6 Mar 20 | 7pm GMT+2 # of confirmed #COVID19 cases in the Region  ????Afghanistan 1 ????Bahrain 56 ????Egypt 15 ????IR Iran 4747 incl 124 deaths ????Iraq 38 incl 2 deaths  ????Jordan 1 ????Kuwait 58 ????Lebanon 16 ????Morocco 2 ????Oman 16 ????OPT 7 ????Pakistan 6 ????Qatar 11 ????Tunisia 1 ????KSA 5 ????UAE 29 https://t.co/LMjICMWAgO,yes,1_no_definitely_contains_no_false_info,5_yes_definitely_of_interest,1_no_definitely_not_harmful,no_too_trivial_to_check,no_not_harmful,yes_other
1236040000000000000 ,"Trump campaign sues CNN over ‘false and defamatory’ 'Russia Russia' statements, seeks millions in damages.  Fake News Medias are worse than #coronavirus. Enemy of the People!  THE GREAT AWAKENING. You are the news now. Handle w/ care. Q #QAnon #Trump2020 #KAG  #KAG2020 #WWG1WGA https://t.co/yWiMqKmSUx",yes,2_no_probably_contains_no_false_info,3_not_sure,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1235920000000000000 ,"Three more Iranian officials reportedly dead from #COVID19. Either being a politician makes you extra-susceptible to coronavirus, or the prevalence of the disease is orders of magnitude higher than the government admits: https://t.co/OJGsWY74F1",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_panic,yes_classified_as_in_question_6
1235940000000000000 ,@realDonaldTrump Donald Trump canceled his trip to CDC in Atlanta because one person allegedly had #coronavirus?? #hypocrite https://t.co/sCsDU1ffum,yes,3_not_sure,4_yes_probably_of_interest,5_yes_definitely_harmful,yes_not_urgent,yes_rumor_conspiracy,yes_classified_as_in_question_6
1235940000000000000 ,"That makes you wonder. Why would you cancel a visit if it's  only a hoax, or worse a flu? #GermaphobeTrump has 2 standards. Everyone who is infected with COVID-19 can still  go to work, unless he is the  Bonespurs in Chief  https://t.co/G75j8PLiiX",yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_rumor_conspiracy,yes_blame_authorities
1235560000000000000 ,WARNING ??: This man is the KING of the collusion hoax empire. Trust nothing he says or writes. He’s pure disinformation. ????????????,yes,3_not_sure,3_not_sure,5_yes_definitely_harmful,no_no_need_to_check,yes_other,no_not_interesting
1235910000000000000 ,Media is bombarding us with queries about fake cases. I will be the one who will know first. I request you desist from fake news #Coronavirus https://t.co/p8Q5HlLj4j,yes,4_yes_probably_contains_false_info,2_no_probably_not_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_other,no_not_interesting
1235900000000000000 ,"New York AG Warns Televangelist #JimBakker To Stop Selling FAKE #CORONAVIRUS CURE  #LisaLandau, chief of the AG’s Health Care Bureau, sent a cease and desist letter to Bakker on Thursday threatening legal action  #MOG?? #BlueWave2020  #MAGA #Christians https://t.co/y1iWhZWlsI",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,3_not_sure,yes_not_urgent,yes_bad_cure,no_not_interesting
1235820000000000000 ,"Before the Corona Virus reached South Africa, Trevor Noah was on the daily show making fun of the fact that we were gonna die because of China and their fake things . Some American got offended that he's making fun of such a serious situation and he was like",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,no_no_need_to_check,yes_xenophobic_racist_prejudices_or_hate_speech,no_not_interesting
